volunteer_id,task_id,match_score,relevance_label,skill_match_ratio,skill_exact_match,skill_count_matched,distance_km,distance_score,distance_normalized,within_travel_limit,task_priority_score,deadline_urgency,is_critical_deadline,availability_match,avail_full_time,avail_weekends_only,vehicle_match,has_vehicle,language_match,level_effort_diff,level_fit,reliability_score,slots_remaining,slot_ratio,task_not_full,fill_ratio,preferred_type_match,hours_fit,past_tasks_log,experience_norm,response_score,same_city
V0020,T0012,40.55,0,0.0,0.0,0,1608.266922544106,0.0,321.6533845088212,0.0,0.5,0.7142857142857143,0.0,0.7,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.757,3.0,0.6,1.0,0.4,0.0,1.0,4.584967478670572,0.97,0.7583333333333333,0.0
V0020,T0022,44.98,0,0.0,0.0,0,1227.7578128784803,0.0,245.55156257569607,0.0,0.89,0.9642857142857143,1.0,0.8,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.757,2.0,1.0,1.0,0.0,0.0,1.0,4.584967478670572,0.97,0.7583333333333333,0.0
V0020,T0097,36.47,0,0.0,0.0,0,1242.3820624121709,0.0,248.47641248243417,0.0,0.34,0.9642857142857143,1.0,0.8,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.757,13.0,0.8666666666666667,1.0,0.13333333333333333,0.0,1.0,4.584967478670572,0.97,0.7583333333333333,0.0
V0020,T0087,39.67,0,0.3333333333333333,0.0,1,771.5509000729551,0.0,154.31018001459103,0.0,0.47,0.0,0.0,0.85,0.0,1.0,0.5,1.0,1.0,2.0,1.0,0.757,2.0,0.25,1.0,0.75,0.0,1.0,4.584967478670572,0.97,0.7583333333333333,0.0
V0020,T0071,69.43,1,0.5,0.0,1,1235.026027746033,0.0,247.00520554920658,0.0,1.0,0.9642857142857143,1.0,0.8,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.757,1.0,0.2,1.0,0.8,0.0,1.0,4.584967478670572,0.97,0.7583333333333333,0.0
V0020,T0023,33.33,0,0.0,0.0,0,878.058148584275,0.0,175.61162971685502,0.0,0.39,0.5714285714285714,0.0,0.85,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.757,6.0,0.75,1.0,0.25,0.0,1.0,4.584967478670572,0.97,0.7583333333333333,0.0
V0020,T0005,43.06,0,0.0,0.0,0,542.0656010363712,0.0,108.41312020727423,0.0,0.98,0.7142857142857143,0.0,0.7,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.757,4.0,0.5,1.0,0.5,0.0,1.0,4.584967478670572,0.97,0.7583333333333333,0.0
V0020,T0078,55.49,0,0.5,0.0,1,932.5228732831151,0.0,186.50457465662302,0.0,0.75,0.9642857142857143,1.0,0.8,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.757,2.0,0.4,1.0,0.6,0.0,1.0,4.584967478670572,0.97,0.7583333333333333,0.0
V0020,T0063,45.64,0,0.5,0.0,1,867.4375873209716,0.0,173.48751746419433,0.0,0.61,0.8571428571428572,0.0,0.7,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.757,5.0,1.0,1.0,0.0,0.0,1.0,4.584967478670572,0.97,0.7583333333333333,0.0
V0020,T0004,43.3,0,0.0,0.0,0,519.2871356534698,0.0,103.85742713069396,0.0,0.88,0.7142857142857143,0.0,0.7,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.757,1.0,0.2,1.0,0.8,0.0,1.0,4.584967478670572,0.97,0.7583333333333333,0.0
V0020,T0024,39.54,0,0.0,0.0,0,1229.5238459339298,0.0,245.90476918678596,0.0,0.79,0.9285714285714286,1.0,0.8,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.757,6.0,0.75,1.0,0.25,0.0,1.0,4.584967478670572,0.97,0.7583333333333333,0.0
V0020,T0026,53.32,0,0.5,0.0,1,1366.5072018424555,0.0,273.3014403684911,0.0,0.37,0.9285714285714286,1.0,0.8,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.757,5.0,1.0,1.0,0.0,1.0,1.0,4.584967478670572,0.97,0.7583333333333333,0.0
V0020,T0009,48.98,0,0.5,0.0,1,938.6589998566003,0.0,187.73179997132007,0.0,0.52,0.7142857142857143,0.0,0.7,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.757,6.0,0.75,1.0,0.25,0.0,1.0,4.584967478670572,0.97,0.7583333333333333,0.0
V0020,T0100,58.75,0,0.3333333333333333,0.0,1,1229.587547608577,0.0,245.91750952171543,0.0,0.98,0.9642857142857143,1.0,0.8,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.757,6.0,0.75,1.0,0.25,0.0,1.0,4.584967478670572,0.97,0.7583333333333333,0.0
V0020,T0037,50.66,0,0.3333333333333333,0.0,1,877.9476948855779,0.0,175.58953897711558,0.0,0.65,0.7142857142857143,0.0,0.7,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.757,2.0,1.0,1.0,0.0,1.0,1.0,4.584967478670572,0.97,0.7583333333333333,0.0
V0020,T0027,35.63,0,0.0,0.0,0,771.7740182746713,0.0,154.35480365493427,0.0,0.92,0.0,0.0,0.85,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.757,7.0,0.875,1.0,0.125,0.0,1.0,4.584967478670572,0.97,0.7583333333333333,0.0
V0020,T0030,38.38,0,0.0,0.0,0,1226.660891588474,0.0,245.3321783176948,0.0,0.51,0.9285714285714286,1.0,0.8,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.757,2.0,0.4,1.0,0.6,0.0,1.0,4.584967478670572,0.97,0.7583333333333333,0.0
V0020,T0038,37.11,0,0.0,0.0,0,784.612904665096,0.0,156.92258093301922,0.0,0.98,0.0,0.0,0.85,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.757,2.0,0.6666666666666666,1.0,0.3333333333333333,0.0,1.0,4.584967478670572,0.97,0.7583333333333333,0.0
V0020,T0068,33.98,0,0.0,0.0,0,772.6573575236939,0.0,154.5314715047388,0.0,0.62,0.7142857142857143,0.0,0.7,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.757,6.0,0.4,1.0,0.6,0.0,1.0,4.584967478670572,0.97,0.7583333333333333,0.0
V0020,T0079,36.15,0,0.0,0.0,0,874.2387618036713,0.0,174.84775236073426,0.0,0.57,0.5714285714285714,0.0,0.85,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.757,3.0,0.6,1.0,0.4,0.0,1.0,4.584967478670572,0.97,0.7583333333333333,0.0
V0020,T0059,37.97,0,0.0,0.0,0,932.077424433979,0.0,186.4154848867958,0.0,0.52,0.8571428571428572,0.0,0.7,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.757,4.0,0.8,1.0,0.2,0.0,1.0,4.584967478670572,0.97,0.7583333333333333,0.0
V0021,T0008,36.3,0,0.0,0.0,0,433.61201746958875,0.0,28.907467831305915,0.0,0.37,0.9285714285714286,1.0,0.8,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.6990000000000001,1.0,0.2,1.0,0.8,0.0,1.0,1.791759469228055,0.05,0.16666666666666663,0.0
V0021,T0048,38.3,0,0.0,0.0,0,885.0664903394827,0.0,59.004432689298845,0.0,0.68,0.8571428571428572,0.0,0.7,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.6990000000000001,3.0,1.0,1.0,0.0,0.0,1.0,1.791759469228055,0.05,0.16666666666666663,0.0
V0021,T0067,64.39,1,0.5,0.0,1,1616.1688721614332,0.0,107.74459147742888,0.0,0.98,0.9285714285714286,1.0,0.8,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.6990000000000001,1.0,0.2,1.0,0.8,0.0,1.0,1.791759469228055,0.05,0.16666666666666663,0.0
V0021,T0002,40.31,0,0.0,0.0,0,443.2587664899327,0.0,29.55058443266218,0.0,0.8,0.7142857142857143,0.0,0.7,0.0,1.0,1.0,0.0,0.0,-2.0,0.0,0.6990000000000001,6.0,0.75,1.0,0.25,0.0,1.0,1.791759469228055,0.05,0.16666666666666663,0.0
V0021,T0022,45.03,0,0.0,0.0,0,1232.891117401161,0.0,82.1927411600774,0.0,0.89,0.9642857142857143,1.0,0.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.6990000000000001,2.0,1.0,1.0,0.0,0.0,1.0,1.791759469228055,0.05,0.16666666666666663,0.0
V0021,T0042,46.79,0,0.0,0.0,0,1380.1096438423945,0.0,92.00730958949296,0.0,0.96,0.5714285714285714,0.0,0.85,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.6990000000000001,2.0,1.0,1.0,0.0,0.0,1.0,1.791759469228055,0.05,0.16666666666666663,0.0
V0021,T0053,37.25,0,0.0,0.0,0,433.40785617527763,0.0,28.893857078351843,0.0,0.58,0.8571428571428572,0.0,0.7,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.6990000000000001,5.0,1.0,1.0,0.0,0.0,1.0,1.791759469228055,0.05,0.16666666666666663,0.0
V0021,T0051,55.96,0,0.0,0.0,0,8.361088072126789,0.4425941285248808,0.5574058714751192,1.0,0.94,0.8571428571428572,0.0,0.7,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.6990000000000001,2.0,0.25,1.0,0.75,1.0,1.0,1.791759469228055,0.05,0.16666666666666663,1.0
V0021,T0021,41.23,0,0.3333333333333333,0.0,1,545.2090379517807,0.0,36.34726919678538,0.0,0.36,0.8571428571428572,0.0,0.7,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.6990000000000001,4.0,0.8,1.0,0.2,1.0,1.0,1.791759469228055,0.05,0.16666666666666663,0.0
V0021,T0015,52.25,0,0.0,0.0,0,8.992313201745663,0.40051245321695583,0.5994875467830442,1.0,0.86,0.5714285714285714,0.0,0.85,0.0,1.0,0.0,0.0,1.0,-2.0,0.0,0.6990000000000001,1.0,0.5,1.0,0.5,1.0,1.0,1.791759469228055,0.05,0.16666666666666663,1.0
V0021,T0017,39.05,0,0.0,0.0,0,548.1475260772407,0.0,36.54316840514938,0.0,0.75,0.7142857142857143,0.0,0.7,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.6990000000000001,1.0,0.5,1.0,0.5,0.0,1.0,1.791759469228055,0.05,0.16666666666666663,0.0
V0021,T0069,37.92,0,0.0,0.0,0,434.82306169926073,0.0,28.98820411328405,0.0,0.64,0.9285714285714286,1.0,0.8,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.6990000000000001,2.0,1.0,1.0,0.0,0.0,1.0,1.791759469228055,0.05,0.16666666666666663,0.0
V0021,T0054,39.98,0,0.0,0.0,0,958.8445391433993,0.0,63.92296927622662,0.0,0.84,0.7142857142857143,0.0,0.7,0.0,1.0,1.0,0.0,1.0,-2.0,0.0,0.6990000000000001,1.0,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,1.791759469228055,0.05,0.16666666666666663,0.0
V0021,T0062,47.0,0,0.0,0.0,0,4.137013574739251,0.7241990950173832,0.2758009049826168,1.0,0.73,0.9285714285714286,1.0,0.8,0.0,1.0,0.0,0.0,0.0,-2.0,0.0,0.6990000000000001,1.0,0.5,1.0,0.5,1.0,1.0,1.791759469228055,0.05,0.16666666666666663,1.0
V0021,T0009,37.18,0,0.0,0.0,0,945.5491254643447,0.0,63.03660836428965,0.0,0.52,0.7142857142857143,0.0,0.7,0.0,1.0,0.5,0.0,0.0,-2.0,0.0,0.6990000000000001,6.0,0.75,1.0,0.25,1.0,1.0,1.791759469228055,0.05,0.16666666666666663,0.0
V0021,T0050,46.43,0,0.5,0.0,1,531.7007423573025,0.0,35.446716157153496,0.0,0.88,0.0,0.0,0.85,0.0,1.0,1.0,0.0,0.0,-2.0,0.0,0.6990000000000001,11.0,0.7333333333333333,1.0,0.26666666666666666,0.0,1.0,1.791759469228055,0.05,0.16666666666666663,0.0
V0021,T0027,27.28,0,0.0,0.0,0,775.6806118827332,0.0,51.71204079218221,0.0,0.92,0.0,0.0,0.85,0.0,1.0,0.0,0.0,0.0,-2.0,0.0,0.6990000000000001,7.0,0.875,1.0,0.125,1.0,1.0,1.791759469228055,0.05,0.16666666666666663,0.0
V0021,T0090,65.79,1,1.0,1.0,1,774.6230777772015,0.0,51.6415385184801,0.0,0.67,0.5714285714285714,0.0,0.85,0.0,1.0,1.0,0.0,0.0,-2.0,0.0,0.6990000000000001,1.0,0.2,1.0,0.8,0.0,1.0,1.791759469228055,0.05,0.16666666666666663,0.0
V0021,T0084,59.48,0,0.5,0.0,1,521.2240447051239,0.0,34.74826964700826,0.0,0.84,0.9642857142857143,1.0,0.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.6990000000000001,7.0,0.875,1.0,0.125,0.0,1.0,1.791759469228055,0.05,0.16666666666666663,0.0
V0021,T0040,56.03,0,0.0,0.0,0,8.033142742647476,0.46445715049016834,0.5355428495098317,1.0,0.79,0.8571428571428572,0.0,0.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.6990000000000001,1.0,0.5,1.0,0.5,0.0,1.0,1.791759469228055,0.05,0.16666666666666663,1.0
V0021,T0056,28.53,0,0.0,0.0,0,438.9354846805338,0.0,29.26236564536892,0.0,0.87,0.0,0.0,0.85,0.0,1.0,1.0,0.0,0.0,-2.0,0.0,0.6990000000000001,10.0,0.6666666666666666,1.0,0.3333333333333333,0.0,1.0,1.791759469228055,0.05,0.16666666666666663,0.0
V0021,T0061,70.25,1,1.0,1.0,1,780.9594903609913,0.0,52.06396602406608,0.0,0.84,0.7142857142857143,0.0,0.7,0.0,1.0,1.0,0.0,1.0,-2.0,0.0,0.6990000000000001,2.0,0.13333333333333333,1.0,0.8666666666666667,0.0,1.0,1.791759469228055,0.05,0.16666666666666663,0.0
V0021,T0092,75.38,1,1.0,1.0,1,875.7595835531307,0.0,58.38397223687538,0.0,0.51,0.9285714285714286,1.0,0.8,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.6990000000000001,4.0,0.8,1.0,0.2,0.0,1.0,1.791759469228055,0.05,0.16666666666666663,0.0
V0021,T0074,34.0,0,0.0,0.0,0,948.8707514967175,0.0,63.258050099781165,0.0,0.76,0.5714285714285714,0.0,0.85,0.0,1.0,0.0,0.0,0.0,-2.0,0.0,0.6990000000000001,2.0,0.4,1.0,0.6,0.0,1.0,1.791759469228055,0.05,0.16666666666666663,0.0
V0021,T0081,43.09,0,0.0,0.0,0,885.414721182725,0.0,59.02764807884833,0.0,0.85,0.5714285714285714,0.0,0.85,0.0,1.0,1.0,0.0,1.0,-2.0,0.0,0.6990000000000001,4.0,0.5,1.0,0.5,0.0,1.0,1.791759469228055,0.05,0.16666666666666663,0.0
V0021,T0026,49.5,0,0.5,0.0,1,1372.9084631181245,0.0,91.52723087454163,0.0,0.37,0.9285714285714286,1.0,0.8,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,0.6990000000000001,5.0,1.0,1.0,0.0,0.0,1.0,1.791759469228055,0.05,0.16666666666666663,0.0
V0021,T0065,31.97,0,0.0,0.0,0,431.6011625337136,0.0,28.773410835580908,0.0,0.48,0.7142857142857143,0.0,0.7,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.6990000000000001,6.0,0.6,1.0,0.4,1.0,1.0,1.791759469228055,0.05,0.16666666666666663,0.0
V0021,T0059,49.69,0,0.5,0.0,1,939.0089184152594,0.0,62.60059456101729,0.0,0.52,0.8571428571428572,0.0,0.7,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.6990000000000001,4.0,0.8,1.0,0.2,0.0,1.0,1.791759469228055,0.05,0.16666666666666663,0.0
V0021,T0036,30.68,0,0.0,0.0,0,771.6427981131278,0.0,51.44285320754185,0.0,0.33,0.5714285714285714,0.0,0.85,0.0,1.0,1.0,0.0,1.0,-2.0,0.0,0.6990000000000001,3.0,1.0,1.0,0.0,0.0,1.0,1.791759469228055,0.05,0.16666666666666663,0.0
V0021,T0075,37.55,0,0.0,0.0,0,766.0560216799483,0.0,51.07040144532989,0.0,0.44,0.8571428571428572,0.0,0.7,0.0,1.0,1.0,0.0,1.0,-2.0,0.0,0.6990000000000001,5.0,0.625,1.0,0.375,0.0,1.0,1.791759469228055,0.05,0.16666666666666663,0.0
V0022,T0001,38.5,0,0.0,0.0,0,1549.2383750507172,0.0,51.64127916835724,0.0,0.95,0.7142857142857143,0.0,0.7,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6609999999999999,2.0,0.6666666666666666,1.0,0.3333333333333333,0.0,1.0,1.791759469228055,0.05,0.6916666666666667,0.0
V0022,T0019,56.26,0,0.5,0.0,1,1646.2291429659992,0.0,54.87430476553331,0.0,0.73,0.7142857142857143,0.0,0.7,0.0,1.0,1.0,1.0,0.0,-1.0,0.0,0.6609999999999999,4.0,0.8,1.0,0.2,0.0,1.0,1.791759469228055,0.05,0.6916666666666667,0.0
V0022,T0058,33.8,0,0.0,0.0,0,1356.4325523906502,0.0,45.214418413021676,0.0,0.31,0.7142857142857143,0.0,0.7,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6609999999999999,2.0,1.0,1.0,0.0,1.0,1.0,1.791759469228055,0.05,0.6916666666666667,0.0
V0022,T0009,47.25,0,0.5,0.0,1,892.5411207544755,0.0,29.75137069181585,0.0,0.52,0.7142857142857143,0.0,0.7,0.0,1.0,1.0,1.0,0.0,-1.0,0.0,0.6609999999999999,6.0,0.75,1.0,0.25,0.0,1.0,1.791759469228055,0.05,0.6916666666666667,0.0
V0022,T0052,32.09,0,0.0,0.0,0,1310.1123552791148,0.0,43.67041184263716,0.0,0.32,0.9642857142857143,1.0,0.8,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.6609999999999999,3.0,1.0,1.0,0.0,0.0,1.0,1.791759469228055,0.05,0.6916666666666667,0.0
V0022,T0078,36.61,0,0.0,0.0,0,894.1483585473707,0.0,29.804945284912357,0.0,0.75,0.9642857142857143,1.0,0.8,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6609999999999999,2.0,0.4,1.0,0.6,0.0,1.0,1.791759469228055,0.05,0.6916666666666667,0.0
V0022,T0032,72.05,1,1.0,1.0,1,887.5838684910923,0.0,29.586128949703077,0.0,0.59,0.9642857142857143,1.0,0.8,0.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.6609999999999999,10.0,0.6666666666666666,1.0,0.3333333333333333,0.0,1.0,1.791759469228055,0.05,0.6916666666666667,0.0
V0022,T0068,56.85,0,0.6666666666666666,0.0,2,1303.7290826314827,0.0,43.45763608771609,0.0,0.62,0.7142857142857143,0.0,0.7,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6609999999999999,6.0,0.4,1.0,0.6,0.0,1.0,1.791759469228055,0.05,0.6916666666666667,0.0
V0022,T0043,35.03,0,0.0,0.0,0,891.7196041224225,0.0,29.723986804080752,0.0,0.65,0.8571428571428572,0.0,0.7,0.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.6609999999999999,1.0,0.2,1.0,0.8,0.0,1.0,1.791759469228055,0.05,0.6916666666666667,0.0
V0022,T0073,30.41,0,0.0,0.0,0,1625.0141576525234,0.0,54.167138588417444,0.0,0.51,0.5714285714285714,0.0,0.85,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.6609999999999999,2.0,0.4,1.0,0.6,0.0,1.0,1.791759469228055,0.05,0.6916666666666667,0.0
V0022,T0063,35.3,0,0.0,0.0,0,1176.4635972317124,0.0,39.21545324105708,0.0,0.61,0.8571428571428572,0.0,0.7,0.0,1.0,1.0,1.0,0.0,-1.0,0.0,0.6609999999999999,5.0,1.0,1.0,0.0,0.0,1.0,1.791759469228055,0.05,0.6916666666666667,0.0
V0022,T0059,43.56,0,0.0,0.0,0,890.3217127118692,0.0,29.677390423728973,0.0,0.52,0.8571428571428572,0.0,0.7,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6609999999999999,4.0,0.8,1.0,0.2,0.0,1.0,1.791759469228055,0.05,0.6916666666666667,0.0
V0022,T0060,30.1,0,0.0,0.0,0,1560.7252057677351,0.0,52.02417352559117,0.0,0.75,0.0,0.0,0.85,0.0,1.0,1.0,1.0,0.0,-1.0,0.0,0.6609999999999999,7.0,0.875,1.0,0.125,1.0,1.0,1.791759469228055,0.05,0.6916666666666667,0.0
V0022,T0074,31.94,0,0.0,0.0,0,884.194160629891,0.0,29.473138687663035,0.0,0.76,0.5714285714285714,0.0,0.85,0.0,1.0,1.0,1.0,0.0,-1.0,0.0,0.6609999999999999,2.0,0.4,1.0,0.6,0.0,1.0,1.791759469228055,0.05,0.6916666666666667,0.0
V0022,T0006,51.72,0,0.0,0.0,0,6.064719403566543,0.7978426865477819,0.2021573134522181,1.0,0.75,0.0,0.0,0.85,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6609999999999999,2.0,0.4,1.0,0.6,1.0,1.0,1.791759469228055,0.05,0.6916666666666667,1.0
V0022,T0012,63.96,1,0.3333333333333333,0.0,1,7.034996321383779,0.7655001226205407,0.2344998773794593,1.0,0.5,0.7142857142857143,0.0,0.7,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6609999999999999,3.0,0.6,1.0,0.4,1.0,1.0,1.791759469228055,0.05,0.6916666666666667,1.0
V0022,T0037,40.99,0,0.3333333333333333,0.0,1,1190.2337592423332,0.0,39.67445864141111,0.0,0.65,0.7142857142857143,0.0,0.7,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6609999999999999,2.0,1.0,1.0,0.0,0.0,1.0,1.791759469228055,0.05,0.6916666666666667,0.0
V0022,T0083,60.56,1,0.5,0.0,1,1187.2348384069267,0.0,39.57449461356422,0.0,1.0,0.9642857142857143,1.0,0.8,0.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.6609999999999999,3.0,1.0,1.0,0.0,0.0,1.0,1.791759469228055,0.05,0.6916666666666667,0.0
V0022,T0089,38.63,0,0.0,0.0,0,1348.3302299798477,0.0,44.944340999328254,0.0,0.47,0.9285714285714286,1.0,0.8,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6609999999999999,1.0,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,1.791759469228055,0.05,0.6916666666666667,0.0
V0022,T0045,54.46,0,0.5,0.0,1,1359.3133877626522,0.0,45.31044625875507,0.0,0.65,0.7142857142857143,0.0,0.7,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.6609999999999999,1.0,0.05,1.0,0.95,1.0,1.0,1.791759469228055,0.05,0.6916666666666667,0.0
V0022,T0039,55.57,0,0.5,0.0,1,1625.9021518503705,0.0,54.19673839501235,0.0,0.38,0.7142857142857143,0.0,0.7,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6609999999999999,1.0,0.3333333333333333,1.0,0.6666666666666666,0.0,1.0,1.791759469228055,0.05,0.6916666666666667,0.0
V0022,T0051,48.23,0,0.0,0.0,0,1625.6152554489302,0.0,54.187175181631005,0.0,0.94,0.8571428571428572,0.0,0.7,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6609999999999999,2.0,0.25,1.0,0.75,0.0,1.0,1.791759469228055,0.05,0.6916666666666667,0.0
V0022,T0023,31.69,0,0.0,0.0,0,1177.0008370016928,0.0,39.233361233389765,0.0,0.39,0.5714285714285714,0.0,0.85,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.6609999999999999,6.0,0.75,1.0,0.25,0.0,1.0,1.791759469228055,0.05,0.6916666666666667,0.0
V0022,T0054,37.01,0,0.0,0.0,0,887.4522972620531,0.0,29.581743242068438,0.0,0.84,0.7142857142857143,0.0,0.7,0.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.6609999999999999,1.0,0.3333333333333333,1.0,0.6666666666666666,0.0,1.0,1.791759469228055,0.05,0.6916666666666667,0.0
V0022,T0094,58.0,0,0.5,0.0,1,1614.9655613952548,0.0,53.832185379841825,0.0,0.93,0.0,0.0,0.85,0.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.6609999999999999,3.0,1.0,1.0,0.0,0.0,1.0,1.791759469228055,0.05,0.6916666666666667,0.0
V0022,T0095,40.45,0,0.0,0.0,0,1647.9811737222726,0.0,54.93270579074242,0.0,0.97,0.7142857142857143,0.0,0.7,0.0,1.0,1.0,1.0,0.0,-1.0,0.0,0.6609999999999999,2.0,0.4,1.0,0.6,0.0,1.0,1.791759469228055,0.05,0.6916666666666667,0.0
V0022,T0056,32.42,0,0.0,0.0,0,1645.5896875335857,0.0,54.85298958445286,0.0,0.87,0.0,0.0,0.85,0.0,1.0,1.0,1.0,0.0,-1.0,0.0,0.6609999999999999,10.0,0.6666666666666666,1.0,0.3333333333333333,0.0,1.0,1.791759469228055,0.05,0.6916666666666667,0.0
V0022,T0082,27.31,0,0.0,0.0,0,1306.399013764869,0.0,43.546633792162304,0.0,0.41,0.0,0.0,0.85,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.6609999999999999,2.0,1.0,1.0,0.0,1.0,1.0,1.791759469228055,0.05,0.6916666666666667,0.0
V0022,T0050,33.13,0,0.0,0.0,0,1365.563475209031,0.0,45.518782506967696,0.0,0.88,0.0,0.0,0.85,0.0,1.0,1.0,1.0,0.0,-1.0,0.0,0.6609999999999999,11.0,0.7333333333333333,1.0,0.26666666666666666,0.0,1.0,1.791759469228055,0.05,0.6916666666666667,0.0
V0022,T0024,41.39,0,0.0,0.0,0,1560.588383376636,0.0,52.019612779221205,0.0,0.79,0.9285714285714286,1.0,0.8,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.6609999999999999,6.0,0.75,1.0,0.25,0.0,1.0,1.791759469228055,0.05,0.6916666666666667,0.0
V0023,T0090,41.22,0,0.0,0.0,0,16.183427784991967,0.0,1.078895185666131,0.0,0.67,0.5714285714285714,0.0,0.85,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.899,1.0,0.2,1.0,0.8,0.0,1.0,3.713572066704308,0.4,0.7416666666666667,1.0
V0023,T0073,33.67,0,0.0,0.0,0,787.5762979009311,0.0,52.50508652672874,0.0,0.51,0.5714285714285714,0.0,0.85,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.899,2.0,0.4,1.0,0.6,1.0,1.0,3.713572066704308,0.4,0.7416666666666667,0.0
V0023,T0013,60.87,1,0.5,0.0,1,1155.2448819539702,0.0,77.01632546359801,0.0,1.0,0.8571428571428572,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.899,3.0,1.0,1.0,0.0,0.0,1.0,3.713572066704308,0.4,0.7416666666666667,0.0
V0023,T0051,45.74,0,0.0,0.0,0,788.4350953479131,0.0,52.56233968986088,0.0,0.94,0.8571428571428572,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.899,2.0,0.25,1.0,0.75,1.0,1.0,3.713572066704308,0.4,0.7416666666666667,0.0
V0023,T0100,46.9,0,0.0,0.0,0,1739.3651445698363,0.0,115.95767630465575,0.0,0.98,0.9642857142857143,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.899,6.0,0.75,1.0,0.25,1.0,1.0,3.713572066704308,0.4,0.7416666666666667,0.0
V0023,T0006,35.22,0,0.0,0.0,0,1306.8010295821155,0.0,87.1200686388077,0.0,0.75,0.0,0.0,0.85,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.899,2.0,0.4,1.0,0.6,0.0,1.0,3.713572066704308,0.4,0.7416666666666667,0.0
V0023,T0031,73.77,1,1.0,1.0,1,1762.7399919288255,0.0,117.5159994619217,0.0,1.0,0.7142857142857143,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.899,1.0,0.125,1.0,0.875,0.0,1.0,3.713572066704308,0.4,0.7416666666666667,0.0
